150,75,34
300,150,47
450,225,112
600,300,77
750,375,124
900,450,136
1050,525,270
1200,600,332
1350,675,183
1500,750,212
1650,825,241
1800,900,300
1950,975,239
2100,1050,589
2250,1125,228
2400,1200,320
2550,1275,205
2700,1350,393
2850,1425,620
3000,1500,395
3150,1575,500
3300,1650,655
3450,1725,404
3600,1800,435
3750,1875,615
3900,1950,516
4050,2025,460
4200,2100,400
4350,2175,563
4500,2250,754
4650,2325,1108
4800,2400,873
4950,2475,877
5100,2550,1186
5250,2625,737
5400,2700,827
5550,2775,472
5700,2850,1107
5850,2925,558
6000,3000,1081
6150,3075,1173
6300,3150,833
6450,3225,723
6600,3300,560
6750,3375,981
6900,3450,617
7050,3525,1447
7200,3600,722
7350,3675,1177
7500,3750,1185
7650,3825,1349
7800,3900,1915
7950,3975,1114
8100,4050,2029
8250,4125,931
8400,4200,1132
8550,4275,771
8700,4350,1308
8850,4425,1833
9000,4500,1704
9150,4575,1334
9300,4650,841
9450,4725,1952
9600,4800,1234
9750,4875,1401
9900,4950,2837
10050,5025,1660
10200,5100,1810
10350,5175,1584
10500,5250,1338
10650,5325,1306
10800,5400,1311
10950,5475,1714
11100,5550,1932
11250,5625,1476
11400,5700,1413
11550,5775,1990
11700,5850,2760
11850,5925,2234
12000,6000,2051
12150,6075,1777
12300,6150,2659
12450,6225,2227
12600,6300,2197
12750,6375,1378
12900,6450,1951
13050,6525,3054
13200,6600,994
13350,6675,1191
13500,6750,1733
13650,6825,1114
13800,6900,1415
13950,6975,1571
14100,7050,1854
14250,7125,4372
14400,7200,1949
14550,7275,1945
14700,7350,1136
14850,7425,1653
15000,7500,1882
