74,75,98
149,150,140
224,225,208
299,300,309
374,375,396
449,450,488
524,525,577
599,600,628
674,675,744
749,750,821
824,825,930
899,900,761
974,975,827
1049,1050,902
1124,1125,985
1199,1200,1043
1274,1275,1207
1349,1350,1189
1424,1425,1273
1499,1500,1339
1574,1575,1400
1649,1650,1557
1724,1725,1532
1799,1800,1612
1874,1875,1710
1949,1950,1744
2024,2025,1809
2099,2100,1881
2174,2175,1968
2249,2250,2031
2324,2325,2101
2399,2400,2188
2474,2475,2293
2549,2550,2335
2624,2625,2408
2699,2700,2517
2774,2775,2571
2849,2850,2660
2924,2925,2720
2999,3000,2788
3074,3075,2873
3149,3150,2943
3224,3225,2987
3299,3300,3082
3374,3375,3956
3449,3450,3243
3524,3525,3373
3599,3600,3408
3674,3675,3830
3749,3750,3544
3824,3825,4221
3899,3900,3937
3974,3975,3774
4049,4050,3843
4124,4125,3953
4199,4200,4030
4274,4275,4054
4349,4350,4136
4424,4425,4216
4499,4500,4286
4574,4575,4360
4649,4650,4445
4724,4725,6489
4799,4800,4611
4874,4875,4729
4949,4950,4773
5024,5025,4849
5099,5100,4920
5174,5175,5000
5249,5250,5122
5324,5325,5159
5399,5400,5227
5474,5475,5318
5549,5550,5398
5624,5625,5535
5699,5700,5543
5774,5775,5700
5849,5850,5718
5924,5925,5987
5999,6000,5855
6074,6075,6002
6149,6150,6035
6224,6225,6140
6299,6300,6206
6374,6375,6261
6449,6450,6406
6524,6525,6511
6599,6600,6572
6674,6675,6695
6749,6750,6704
6824,6825,6738
6899,6900,6799
6974,6975,6921
7049,7050,7009
7124,7125,7062
7199,7200,7111
7274,7275,7225
7349,7350,7286
7424,7425,7365
7499,7500,7424
