150,75,76
300,150,107
450,225,157
600,300,218
750,375,293
900,450,356
1050,525,397
1200,600,495
1350,675,536
1500,750,471
1650,825,653
1800,900,594
1950,975,624
2100,1050,644
2250,1125,701
2400,1200,779
2550,1275,814
2700,1350,1039
2850,1425,932
3000,1500,976
3150,1575,1031
3300,1650,1066
3450,1725,1132
3600,1800,1192
3750,1875,1219
3900,1950,1291
4050,2025,1332
4200,2100,1384
4350,2175,1422
4500,2250,1508
4650,2325,1608
4800,2400,1629
4950,2475,1678
5100,2550,1718
5250,2625,1771
5400,2700,1825
5550,2775,1892
5700,2850,1960
5850,2925,1979
6000,3000,2029
6150,3075,2099
6300,3150,2212
6450,3225,2251
6600,3300,2271
6750,3375,2656
6900,3450,2443
7050,3525,2630
7200,3600,2475
7350,3675,2660
7500,3750,2606
7650,3825,2988
7800,3900,3023
7950,3975,2774
8100,4050,2816
8250,4125,2853
8400,4200,2904
8550,4275,2940
8700,4350,3051
8850,4425,3082
9000,4500,3181
9150,4575,3248
9300,4650,3292
9450,4725,4022
9600,4800,3500
9750,4875,3436
9900,4950,4080
10050,5025,3552
10200,5100,3643
10350,5175,3610
10500,5250,3754
10650,5325,3801
10800,5400,3871
10950,5475,4024
11100,5550,3923
11250,5625,4036
11400,5700,4097
11550,5775,4104
11700,5850,4202
11850,5925,4454
12000,6000,4266
12150,6075,4356
12300,6150,4369
12450,6225,4489
12600,6300,4569
12750,6375,4625
12900,6450,4616
13050,6525,4673
13200,6600,4777
13350,6675,4810
13500,6750,4861
13650,6825,4906
13800,6900,4976
13950,6975,5064
14100,7050,5160
14250,7125,5192
14400,7200,5297
14550,7275,5314
14700,7350,5353
14850,7425,5412
15000,7500,5431
