150,75,53
300,150,111
450,225,121
600,300,170
750,375,211
900,450,270
1050,525,315
1200,600,357
1350,675,393
1500,750,448
1650,825,498
1800,900,557
1950,975,435
2100,1050,470
2250,1125,512
2400,1200,549
2550,1275,600
2700,1350,659
2850,1425,953
3000,1500,691
3150,1575,730
3300,1650,763
3450,1725,804
3600,1800,834
3750,1875,871
3900,1950,913
4050,2025,944
4200,2100,1038
4350,2175,1018
4500,2250,1070
4650,2325,1091
4800,2400,1136
4950,2475,1179
5100,2550,1210
5250,2625,1246
5400,2700,1295
5550,2775,1333
5700,2850,1369
5850,2925,1404
6000,3000,1445
6150,3075,1509
6300,3150,1539
6450,3225,1577
6600,3300,2415
6750,3375,1656
6900,3450,1815
7050,3525,1745
7200,3600,1767
7350,3675,1810
7500,3750,2040
7650,3825,1882
7800,3900,2108
7950,3975,2141
8100,4050,2194
8250,4125,2033
8400,4200,2076
8550,4275,2130
8700,4350,2156
8850,4425,2197
9000,4500,2304
9150,4575,2297
9300,4650,2353
9450,4725,2372
9600,4800,2998
9750,4875,2469
9900,4950,2723
10050,5025,3928
10200,5100,2560
10350,5175,2627
10500,5250,2727
10650,5325,2747
10800,5400,2734
10950,5475,2798
11100,5550,2891
11250,5625,2861
11400,5700,2913
11550,5775,3204
11700,5850,3024
11850,5925,3043
12000,6000,3082
12150,6075,3134
12300,6150,3238
12450,6225,3191
12600,6300,3248
12750,6375,3287
12900,6450,3344
13050,6525,3386
13200,6600,3428
13350,6675,3593
13500,6750,3553
13650,6825,3532
13800,6900,3583
13950,6975,3615
14100,7050,3663
14250,7125,3817
14400,7200,3746
14550,7275,3828
14700,7350,3870
14850,7425,3895
15000,7500,3910
